AppNum,Handle,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,MainStrucType,IssueDate,EstProjectCost,AppDescription
527932,19115000351,9007,NA,NA,RIVERVIEW,DR,NA,1,4/7/2016 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
527933,19115000070,9101,NA,NA,RIVERVIEW,DR,NA,1,4/7/2016 0:00:00,$5000.00,WRECK 1 1/2 STORY SINGLE FAMILY FRAME HOUSE
527937,14328020170,8623,REAR,NA,OXFORD,LA,NA,1,3/4/2016 0:00:00,$250.00,WRECK 1 CAR FRAME GARAGE
527981,15266000015,3410,NA,S,KINGSHIGHWAY,BLVD,NA,20,3/29/2016 0:00:00,$5650.00,WRECK GAS STATION CANOPY ONLY
528099,16029000250,5023,-R,NA,THOLOZAN,AV,NA,23,3/16/2016 0:00:00,$500.00,WRECK 2 CAR FRAME GARAGE
528122,11523000090,3315,NA,NA,MISSOURI,AV,NA,1,4/20/2016 0:00:00,$3900.00,PKG 90-FY16)WRECK 1 STORY 1 FAMILY BRICK HOUSE
528125,14164000010,4070,-R,NA,JUNIATA,ST,NA,20,3/29/2016 0:00:00,$2300.00,WRECK BRICK COMMERCIAL SHED W/ATTACHED PORCH
528146,10448000020,1526,-48,NA,PAPIN,ST,NA,20,8/12/2016 0:00:00,$358000.00,(PKG 92-FY16) WRECK 5 STORY BRICK COMMERCIAL BLDG
528147,15414000300,5251,NA,NA,GILMORE,AV,NA,1,4/5/2016 0:00:00,$4000.00,(CITY PKG 93-FY16)WRECK 1 STORY 1 FAMILY FRAME HOUSE
528152,15194000220,4029,NA,NA,ASHLAND,AV,NA,1,4/20/2016 0:00:00,$3900.00,(CITY PKG 94-16) WRECK 2 STORY 2 FAMILY BRICK HOUSE
528153,15090000300,4903,NA,NA,GERALDINE,AV,NA,1,4/15/2016 0:00:00,$10500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
528154,15090000320,4547,NA,NA,GERALDINE,AV,NA,1,4/15/2016 0:00:00,$10800.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
528155,15066000420,1216,NA,NA,KRAFT,ST,NA,1,4/15/2016 0:00:00,$10500.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
528191,14239020120,8036,NA,NA,FREDERICK,ST,NA,1,8/12/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY FRAME HOUSE
528193,14239020080,8024,NA,NA,FREDERICK,ST,NA,1,8/11/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
528194,14239020010,7952,NA,NA,FREDERICK,ST,NA,1,8/16/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
528195,14238000430,7931,NA,NA,FREDERICK,ST,NA,1,8/19/2016 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE
528196,14238000230,7961,NA,NA,FREDERICK,ST,NA,1,8/16/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
528198,14246000280,1211,NA,NA,BADEN,AV,NA,1,8/19/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
528199,14246000285,1217,NA,NA,BADEN,AV,NA,1,8/19/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
528200,15430000230,1067,NA,NA,BADEN,AV,NA,1,7/26/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
528203,14240000160,8033,NA,NA,FREDERICK,ST,NA,1,8/11/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
528204,14246000260,1212,NA,NA,LYNFIELD,PL,NA,1,8/30/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
528205,14244040410,8507,NA,NA,PARTRIDGE,AV,NA,1,8/26/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
528206,14244040420,8501,NA,NA,PARTRIDGE,AV,NA,1,8/26/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
528214,15932000260,5525,NA,NA,ASHLAND,AV,NA,2,4/19/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
528215,15932000250,5519,NA,NA,ASHLAND,AV,NA,1,4/19/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
528216,15282000170,5508,NA,NA,ASHLAND,AV,NA,1,4/19/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
528217,15282000140,5514,NA,NA,ASHLAND,AV,NA,1,4/19/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
528218,15282000130,5518,NA,NA,ASHLAND,AV,NA,1,4/19/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
528219,14518000320,3101,-03,NA,ABNER,PL,NA,2,4/19/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
528220,14518000290,3111,NA,NA,ABNER,PL,NA,1,4/19/2016 0:00:00,$5000.00,WRECK 1.5 STORY SINGLE FAMILY BRICK HOUSE
528221,14518000270,3117,NA,NA,ABNER,PL,NA,1,4/19/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
528223,15249000040,3108,NA,NA,ABNER,PL,NA,1,4/19/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
528224,15249000030,3106,NA,NA,ABNER,PL,NA,1,4/19/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
528242,15247000020,5336,-38,NA,GREER,AV,NA,2,6/1/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
528243,15247000040,5332,NA,NA,GREER,AV,NA,1,6/1/2016 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY BRICK HOUSE
528244,15247000080,5322,NA,NA,GREER,AV,NA,1,6/1/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
528245,15247000090,5318,NA,NA,GREER,AV,NA,1,6/1/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
528246,15247000010,5342,NA,NA,GREER,AV,NA,1,6/1/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
528247,14251000140,1009,NA,NA,TILLIE,AV,NA,1,6/20/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY FRAME HOUSE
528248,15430000120,1006,NA,NA,TILLIE,AV,NA,1,6/20/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
528249,15430000070,1022,NA,NA,TILLIE,AV,NA,1,6/20/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
528250,15430000050,1028,NA,NA,TILLIE,AV,NA,1,6/20/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
528251,15430000020,1036,NA,NA,TILLIE,AV,NA,1,6/20/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
528259,15533000290,4960,R,NA,THEKLA,AV,NA,23,3/23/2016 0:00:00,$500.00,WRECK 2 CAR FRAME GARAGE
528263,11517000090,3234,R,NA,OHIO,AV,NA,0,3/23/2016 0:00:00,$750.00,WRECK 1 CAR FRAME GARAGE
528310,14602040010,6825,NA,NA,CLAYTON,AV,NA,20,4/28/2016 0:00:00,$20000.00,WRECK 3 STORY BRICK COMMERCIAL BLDG
528312,16255000280,5733,-R,NA,CHIPPEWA,ST,NA,23,3/25/2016 0:00:00,$800.00,WRECK 1 CAR FRAME GARAGE
528394,12816000220,5223,R,NA,ALABAMA,AV,NA,23,3/30/2016 0:00:00,$1900.00,WRECK TWO CAR FRAME GARAGE
528397,11475000330,2835,R,NA,WYOMING,ST,NA,23,3/30/2016 0:00:00,$1000.00,WRECK 1 CAR FRAME GARAGE -REAR
528464,15363000160,4729,R,NA,VARRELMANN,AV,NA,23,4/1/2016 0:00:00,$200.00,WRECK SHED (REAR)
528468,14053010180,2618,R,NA,DALTON,AV,NA,23,4/1/2016 0:00:00,$1800.00,(CITY PKG 96-FY16)WRECK GARAGE
528496,10975000350,2731,NA,NA,JAMES COOL PAPA BELL,AV,NA,1,4/14/2016 0:00:00,$8100.00,(EMERGENCY 91-FY16)WRECK 2 STORY 2 FAMILY BRICK HOUSE
528525,11661000250,3655,NA,NA,WISCONSIN,AV,NA,1,5/13/2016 0:00:00,$3900.00,(CITY PKG 95FY16)WRECK 1 STORY 1 FAMILY BRICK HOUSE
528526,11421000340,2825,NA,S,JEFFERSON,AV,NA,1,5/24/2016 0:00:00,$3900.00,(CITY PKG 95-FY16) WRECK 1 STORY 1 FAMILY BRICK HOUSE
528545,11627000090,3814,NA,NA,MINNESOTA,AV,NA,1,5/3/2016 0:00:00,$12500.00,(CITY PKG 74-16)WRECK 2 STORY 1 FAMILY FRAME HOUSE
528563,15086000040,5010,NA,NA,GERALDINE,AV,NA,1,4/22/2016 0:00:00,$8100.00,(CITY PKG 97-FY16)WRECK 1 STORY 1 FAMILY FRAME HOUSE
528602,14441090190,4229,NA,NA,LEXINGTON,AV,NA,23,4/8/2016 0:00:00,$500.00,HAND WRECK 1 STORY FRAME GARAGE
528604,15271000180,4056,NA,NA,TAFT,AV,NA,23,4/8/2016 0:00:00,$1500.00,WRECK 1 CAR GARAGE (HANDWRECK)
528628,11400200040,2234,-R,NA,GAINE,ST,NA,23,4/11/2016 0:00:00,$1000.00,WRECK 1 CAR WOOD GARAGE
528635,10131000010,600,NA,NA,CHESTNUT,ST,NA,20,4/20/2016 0:00:00,$5800.00,WRECK COMMERCIAL BLDG (KIENER PLAZA)
528668,11611000160,3617,R,NA,TENNESSEE,AV,NA,23,4/12/2016 0:00:00,$950.00,WRECK 2 CAR GARAGE (REAR) PER PLANS
528684,11532000110,3308,NA,NA,WISCONSIN,AV,NA,1,4/27/2016 0:00:00,$1000.00,REMOVE REAR 2ND STORY PORCH ONLY
528687,14598020120,6602,R,NA,OAKLAND,AV,NA,1,4/13/2016 0:00:00,$1300.00,WRECK 2 CAR BRICK GARAGE-REAR
528764,15569000090,5228,NA,NA,DAVISON,AV,NA,1,5/6/2016 0:00:00,$7500.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
528765,12861000030,5606,NA,NA,PENNSYLVANIA,AV,NA,1,6/17/2016 0:00:00,$7300.00,WRECK 1.2 STORY SINGLE FAMILY FRAME HOUSE
528841,12934000210,6111,REAR,NA,TENNESSEE,AV,NA,1,4/20/2016 0:00:00,$200.00,WRECK 1 CAR FRAME GARAGE-REAR
528866,14171000185,4161,NA,NA,GRAVOIS,AV,NA,20,5/6/2016 0:00:00,$24999.00,WRECK COMMERCIAL BUILDING
528884,15607000110,6732,NA,NA,WISE,AV,NA,1,6/6/2016 0:00:00,$9000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
528895,12902000160,1105,-R,NA,WILMINGTON,AV,NA,23,4/25/2016 0:00:00,$500.00,WRECK 1 CAR FRAME GARAGE
528910,15792000230,3911,-R,NA,EILER,ST,NA,23,4/26/2016 0:00:00,$400.00,WRECK 1 CAR FRAME GARAGE
528968,13689000190,4207,NA,W,KENNERLY,AV,NA,1,6/17/2016 0:00:00,$6500.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
528980,12998000150,6717,NA,NA,VIRGINIA,AV,NA,1,5/17/2016 0:00:00,$8900.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
529011,13683000510,1700,NA,NA,BILLUPS,AV,NA,1,5/20/2016 0:00:00,$2600.00,EMERGENCY 99-FY16-WRECK 2 STORY 2 FAMILY BRICK HOUSE(RUBBLE)
529013,13701000480,1720,NA,N,TAYLOR,AV,NA,1,5/20/2016 0:00:00,$2500.00,(EMERGENCY 99-16)WRECK 1 STORY 1 FAMILY BRICK HOUSE(RUBBLE)
529040,11536000100,3310,NA,NA,LEMP,AV,NA,1,6/20/2016 0:00:00,$4000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 98-FY16)
529047,13706000130,4420,NA,NA,KENNERLY,AV,NA,1,5/24/2016 0:00:00,$5600.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
529060,15489000180,6313,-R,NA,LAURA,AV,NA,23,5/4/2016 0:00:00,$200.00,WRECK 1 CAR FRAME GARAGE
529065,13760000260,4562,NA,NA,ENRIGHT,AV,NA,1,7/26/2016 0:00:00,$12500.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
529073,12898000110,724,-R,NA,DOVER,PL,NA,23,5/4/2016 0:00:00,$2500.00,WRECK 2 CAR BRICK GARAGE
529077,13271000240,3647,R,NA,ROBERT,AV,NA,23,5/4/2016 0:00:00,$700.00,WRECK ONE CAR FRAME GARAGE
529146,15613000040,6040,R,NA,ODELL,ST,NA,23,5/9/2016 0:00:00,$1000.00,WRECK 1 STORY GARAGE FRAME
529205,14781050170,4500,-10,NA,PARKVIEW,PL,NA,20,6/6/2016 0:00:00,$91000.00,WRECK COMMERCIAL BUILDING
529225,13642000040,2501,NA,N,VANDEVENTER,AV,NA,20,6/13/2016 0:00:00,$25000.00,WRECK COMMERCIAL BUILDING
529226,15090000120,4934,NA,NA,UNION,BLVD,NA,1,7/26/2016 0:00:00,$10500.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
529227,15090000130,4938,NA,NA,UNION,BLVD,NA,1,6/3/2016 0:00:00,$8900.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
529228,15090000150,4948,NA,NA,UNION,BLVD,NA,1,6/3/2016 0:00:00,$8900.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
529244,15832000060,5526,-R,NA,GOETHE,AV,NA,23,5/12/2016 0:00:00,$500.00,WRECK 1 CAR FRAME GARAGE
529264,11212000011,3600,NA,N,2ND,ST,NA,20,6/6/2016 0:00:00,$53400.00,WRECK COMMERCIAL BUILDING (BLDG 17-PLANT 1)
529289,15142000040,5412,R,NA,QUEENS,AV,NA,23,5/16/2016 0:00:00,$100.00,WRECK 1 STORY FRAME GARAGE
529310,11513000220,3215,R,NA,IOWA,AV,NA,23,5/17/2016 0:00:00,$1200.00,WRECK 1 STORY FRAME GARAGE
529346,13777060250,1330,NA,NA,WALTON,AV,NA,1,8/4/2016 0:00:00,$7400.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
529354,12489000225,4158,-60,NA,OBEAR,AV,NA,1,9/9/2016 0:00:00,$6200.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
529368,13921000115,3950,NA,NA,LINDELL,BLVD,NA,20,5/19/2016 0:00:00,$3500.00,WRECK BRICK GARAGE
529374,16286000230,5226,R,NA,PERNOD,AV,NA,23,5/20/2016 0:00:00,$300.00,WRECK REAR FRAME GARAGE
529376,11397000070,2409,-R,NA,MCNAIR,AV,NA,23,5/20/2016 0:00:00,$3500.00,WRECK 2 STORY WOOD GARAGE
529473,14404020040,4748,-R,NA,ANDERSON,AV,NA,23,5/25/2016 0:00:00,$200.00,WRECK REAR FRAME GARAGE
529533,14842000350,5125,NA,NA,KENSINGTON,AV,NA,1,7/12/2016 0:00:00,$4000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
529539,15171000210,5644,R,NA,DEVONSHIRE,AV,NA,23,5/27/2016 0:00:00,$200.00,WRECK ONE CAR FRAME GARAGE
529540,14754000380,3255,REAR,NA,REGAL,PL,NA,1,5/27/2016 0:00:00,$500.00,WRECK 2 CAR FRAME DETACHED GARAGE
529544,14126000041,3445,NA,NA,BENT,AV,NA,20,6/17/2016 0:00:00,$307098.00,WRECK COMMERCIAL BUILDING (PARTIAL- SOUTH)
529554,15833000500,5501,REAR,NA,RHODES,AV,NA,1,5/31/2016 0:00:00,$500.00,WRECK 1 1/2 CAR FRAME GARAGE - REAR
529577,11500000140,3221,R,NA,GRAVOIS,AV,NA,23,6/1/2016 0:00:00,$200.00,WRECK TWO CAR FRAME GARAGE
529586,13615000220,4329,NA,NA,MARGARETTA,AV,NA,1,7/28/2016 0:00:00,$8500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
529587,13615000270,4012,NA,N,NEWSTEAD,AV,NA,1,8/17/2016 0:00:00,$8100.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
529588,11575000300,3539,NA,NA,NEBRASKA,AV,NA,1,7/29/2016 0:00:00,$12500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
529601,13381000015,5200,NA,N,2ND,ST,NA,20,8/3/2016 0:00:00,$42865.00,PARTIAL WRECK COMMERCIAL BLDG (BLDG 41)
529615,16254000060,5740,-42R,NA,CHIPPEWA,ST,NA,23,6/3/2016 0:00:00,$1500.00,WRECK TWO CAR FRAME GARAGE (CFD 30 DAYS)
529620,13778000140,1352,-54,NA,BAYARD,AV,NA,2,6/23/2016 0:00:00,$0.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
529639,12546000105,3227,NA,N,9TH,ST,NA,20,10/10/2016 0:00:00,$5000.00,WRECK COMMERCIAL BUILDING (FRONT BLDG ONLY)  AKA 3217 N 9TH
529642,14389020070,4880,-R,NA,KOSSUTH,AV,NA,23,6/6/2016 0:00:00,$300.00,WRECK 2 CAR FRAME GARAGE
529657,10628000080,1721,NA,N,13TH,ST,NA,1,8/4/2016 0:00:00,$30000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
529729,12910000130,520,NA,NA,WILMINGTON,AV,NA,1,7/11/2016 0:00:00,$10000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
529752,12773000050,4744,NA,NA,TENNESSEE,AV,NA,1,7/12/2016 0:00:00,$12800.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
529771,11997000015,2916,NA,NA,OREGON,AV,NA,20,7/1/2016 0:00:00,$23000.00,WRECK COMMERCIAL BUILDING
529772,11997000015,2822,-30,NA,GRAVOIS,AV,NA,20,7/7/2016 0:00:00,$21150.00,WRECK COMMERCIAL BUILDING
529773,14075000140,5214,NA,NA,DAGGETT,AV,NA,1,7/1/2016 0:00:00,$10000.00,WRECK 1 STORY SINGLE FAMILY FRAME
529779,14824000330,2862,R,NA,BELT,AV,NA,23,6/13/2016 0:00:00,$500.00,WRECK 5 CAR WOOD GARAGE
529801,12809000290,5047,R,NA,ALASKA,AV,NA,23,6/13/2016 0:00:00,$500.00,WRECK 2 CAR WOOD GARAGE
529802,15966000130,4320,REAR,NA,POTOMAC,ST,NA,1,6/14/2016 0:00:00,$1000.00,WRECK 1 1/2 CAR FRAME GARAGE
529809,15864000340,3631,-33R,NA,DOVER,PL,NA,23,6/14/2016 0:00:00,$600.00,WRECK 1 CAR FRAME GARAGE
529816,15059060260,3909,-R,NA,JUNIATA,ST,NA,23,6/14/2016 0:00:00,$400.00,WRECK 1 CAR FRAME GARAGE
529852,14418340050,4650,-R,NA,KORTE,AV,NA,23,6/17/2016 0:00:00,$100.00,WRECK 1 CAR FRAME GARAGE
529945,16105000160,4105,NA,NA,HAVEN,ST,NA,23,6/21/2016 0:00:00,$200.00,WRECK 1 CAR FRAME GARAGE
529994,14239020110,8034,NA,NA,FREDERICK,ST,NA,1,8/24/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY FRAME HOUSE
529996,14239020030,7962,NA,NA,FREDERICK,ST,NA,1,8/24/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
529997,14251000260,1041,NA,NA,TILLIE,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
529998,14251000190,1023,NA,NA,TILLIE,AV,NA,1,8/24/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
530001,15932000340,5555,-57,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530002,15932000310,5543,-45,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530003,15932000300,5539,-41,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530004,15282000080,5536,-38,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530005,15282000070,5540,-42,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530006,15282000060,5544,-46,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530007,15282000050,5548,-50,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530008,15282000030,5556,NA,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530010,15282000450,5572,-76,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY MULTI FAMILY BRICK HOUSE
530022,14518000240,3044,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
530023,14518000181,3028,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
530024,14518000160,3024,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
530025,14518000150,3022,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
530026,14518000260,5370,NA,NA,ASHLAND,AV,NA,1,8/3/2016 0:00:00,$5000.00,WRECK 1. 5 STORY SINGLE FAMILY BRICK HOUSE
530027,14518000130,3016,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
530028,14518000210,3036,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
530034,14518000280,3115,NA,NA,ABNER,PL,NA,1,8/3/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
530035,15249000010,3100,NA,NA,ABNER,PL,NA,1,8/3/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
530036,15247000320,3016,NA,NA,ABNER,PL,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
530037,15430000150,1033,NA,NA,BADEN,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
530038,15932000360,5565,NA,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530039,15932000350,5561,NA,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530040,15932000330,5551,-53,NA,ASHLAND,AV,NA,2,8/4/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530041,15932000320,5547,-49,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530049,13993210160,1055,-57,S,VANDEVENTER,AV,NA,2,6/24/2016 0:00:00,$0.00,WRECK REAR 2 STORY PORCH
530050,13993210160,1055,-57,S,VANDEVENTER,AV,NA,23,6/24/2016 0:00:00,$0.00,WRECK 1 CAR BRICK GARAGE
530053,15114110280,4397,NA,NA,GIBSON,AV,NA,23,6/24/2016 0:00:00,$0.00,WRECK 2 CAR SIDING GARAGE
530055,14435000180,4159,NA,NA,FARLIN,AV,NA,1,7/21/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
530064,16056000100,4122,R,NA,ROSA,AV,NA,1,6/24/2016 0:00:00,$2500.00,WRECK ONE CAR FRAME GARAGE AND REAR DECK
530087,12829000160,123,-R,NA,EICHELBERGER,ST,NA,23,6/27/2016 0:00:00,$600.00,WRECK 2 CAR BRICK GARAGE
530094,13735000090,3850,NA,NA,EVANS,AV,NA,1,7/12/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
530120,16295000090,3852,REAR,NA,MERAMEC,ST,NA,1,6/28/2016 0:00:00,$0.00,WRECK 1 1/2 CAR/SHED FRAME GARAGE
530128,13164000170,8e3,NA,NA,IVORY,AV,NA,20,9/7/2016 0:00:00,$11000.00,WRECK COMMERCIAL BUILDING
530153,15600000170,6919,NA,NA,NASHVILLE,AV,NA,23,6/29/2016 0:00:00,$500.00,WRECK 1 CAR FRAME GARAGE & CARPORT (HANDWRECK)
530158,13806100230,1405,-07,NA,BURD,AV,NA,2,7/27/2016 0:00:00,$7000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530182,12961030055,1601,NA,NA,SULPHUR,AV,NA,1,8/12/2016 0:00:00,$11850.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
530183,14408000040,4672,NA,NA,ESSEX,PL,NA,1,9/6/2016 0:00:00,$5000.00,WRECK SINGLE FAMILY BRICK HOUSE
